Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	15	0	15	0	14.0731	0	5.7192	0	4.73	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	16	0	16	0	11.7652	0	5.8047	0	4.96	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	17	0	17	0	11.3548	0	5.8709	0	4.99	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	18	0	18	0	11.375	0	5.8808	0	4.96	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	19	0	19	0	11.3812	0	5.8886	0	4.91	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	20	0	20	0	11.136	0	5.9432	0	4.89	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	21	0	21	0	11.026	0	5.9656	0	4.87	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	22	0	22	0	10.6985	0	5.993	0	4.87	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	23	0	23	0	10.4019	0	6.0414	0	4.90	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	24	0	24	0	10.1027	0	6.0768	0	4.95	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	25	0	25	0	9.8162	0	6.1072	0	4.96	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	26	0	26	0	9.6034	0	6.1337	0	4.96	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	27	0	27	0	9.5374	0	6.145	0	4.97	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	28	0	28	0	9.3492	0	6.1674	0	4.98	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	29	0	29	0	9.1415	0	6.1901	0	4.99	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	30	0	30	0	9.0616	0	6.2021	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	31	0	31	0	8.9644	0	6.2154	0	5.02	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	32	0	32	0	8.9144	0	6.2234	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	33	0	33	0	8.8718	0	6.2292	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	34	0	34	0	8.8504	0	6.2334	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	35	0	35	0	8.7518	0	6.2441	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	36	0	36	0	8.6926	0	6.2517	0	4.99	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	37	0	37	0	8.687	0	6.2541	0	5.00	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	38	0	38	0	8.6743	0	6.2567	0	4.97	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	39	0	39	0	8.6686	0	6.258	0	4.91	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	40	0	40	0	8.6449	0	6.2603	0	4.84	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	41	0	41	0	8.6266	0	6.2631	0	4.79	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	42	0	42	0	8.6066	0	6.2657	0	4.84	0
34AR	0443	*	2013	9	15	19	3	21.1133	60.3333	49	0	43	0	43	0	8.588	0	6.2678	0	4.87	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	1	0	1	0	16.8576	0	5.7443	0	6.30	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	2	0	2	0	16.7418	0	5.7421	0	6.31	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	3	0	3	0	16.7173	0	5.7431	0	6.30	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	4	0	4	0	16.7196	0	5.7438	0	6.31	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	5	0	5	0	16.7163	0	5.7442	0	6.31	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	6	0	6	0	16.7154	0	5.7446	0	6.31	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	7	0	7	0	16.7146	0	5.7449	0	6.30	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	8	0	8	0	16.7128	0	5.7451	0	6.30	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	9	0	9	0	16.7133	0	5.7454	0	6.30	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	10	0	10	0	16.7222	0	5.7457	0	6.23	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	11	0	11	0	16.7238	0	5.7457	0	6.27	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	12	0	12	0	16.6987	0	5.7459	0	6.24	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	13	0	13	0	16.572	0	5.7471	0	6.08	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	14	0	14	0	16.6812	0	5.7468	0	5.73	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	15	0	15	0	16.561	0	5.7474	0	5.03	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	16	0	16	0	16.3219	0	5.7491	0	4.52	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	17	0	17	0	15.6592	0	5.7517	0	4.29	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	18	0	18	0	14.4884	0	5.7661	0	4.27	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	19	0	19	0	13.2438	0	5.7978	0	4.31	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	20	0	20	0	11.8928	0	5.8863	0	4.43	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	21	0	21	0	10.787	0	5.9638	0	4.52	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	22	0	22	0	9.9493	0	6.0315	0	4.43	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	23	0	23	0	9.3692	0	6.0878	0	4.56	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	24	0	24	0	9.0619	0	6.1181	0	4.82	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	25	0	25	0	8.6248	0	6.1736	0	5.07	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	26	0	26	0	8.2926	0	6.2284	0	5.14	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	27	0	27	0	8.1942	0	6.2592	0	5.17	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	28	0	28	0	8.0794	0	6.2848	0	5.15	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	29	0	29	0	8.0237	0	6.3045	0	5.10	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	30	0	30	0	7.984	0	6.3146	0	5.10	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	31	0	31	0	7.929	0	6.3259	0	5.09	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	32	0	32	0	7.9031	0	6.3366	0	5.05	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	33	0	33	0	7.8748	0	6.3462	0	5.04	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	34	0	34	0	7.8261	0	6.3559	0	5.00	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	35	0	35	0	7.8023	0	6.3612	0	5.04	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	36	0	36	0	7.7732	0	6.3667	0	5.00	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	37	0	37	0	7.7326	0	6.3748	0	4.96	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	38	0	38	0	7.7266	0	6.377	0	4.98	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	39	0	39	0	7.7191	0	6.3784	0	4.97	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	40	0	40	0	7.7072	0	6.3814	0	4.99	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	41	0	41	0	7.6734	0	6.3876	0	5.00	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	42	0	42	0	7.6682	0	6.389	0	4.99	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	43	0	43	0	7.6678	0	6.3896	0	5.00	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	44	0	44	0	7.663	0	6.3907	0	5.01	0
34AR	0444	*	2013	9	15	20	20	21.1467	60.2333	51	0	45	0	45	0	7.6484	0	6.3933	0	5.01	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	1	0	1	0	15.818	0	6.0773	0	6.22	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	2	0	2	0	15.8185	0	6.0773	0	6.22	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	3	0	3	0	15.8179	0	6.0773	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	4	0	4	0	15.818	0	6.0773	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	5	0	5	0	15.8202	0	6.0774	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	6	0	6	0	15.8195	0	6.0774	0	6.22	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	7	0	7	0	15.8145	0	6.0772	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	8	0	8	0	15.8151	0	6.0773	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	9	0	9	0	15.8099	0	6.0774	0	6.23	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	10	0	10	0	15.8126	0	6.0774	0	6.21	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	11	0	11	0	15.8153	0	6.0774	0	6.19	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	12	0	12	0	15.8148	0	6.0775	0	6.02	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	13	0	13	0	15.8129	0	6.0774	0	5.02	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	14	0	14	0	15.7661	0	6.0769	0	4.26	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	15	0	15	0	15.4588	0	6.0718	0	4.18	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	16	0	16	0	12.2775	0	6.0362	0	4.39	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	17	0	17	0	10.0658	0	6.0625	0	4.73	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	18	0	18	0	9.4206	0	6.1075	0	4.83	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	19	0	19	0	8.653	0	6.1446	0	4.92	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	20	0	20	0	8.406	0	6.164	0	4.99	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	21	0	21	0	8.2633	0	6.1852	0	5.01	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	22	0	22	0	7.9723	0	6.1921	0	5.04	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	23	0	23	0	7.8585	0	6.2133	0	5.04	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	24	0	24	0	7.696	0	6.2348	0	5.08	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	25	0	25	0	7.6155	0	6.2549	0	5.12	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	26	0	26	0	7.4572	0	6.2766	0	5.20	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	27	0	27	0	7.2611	0	6.3036	0	5.25	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	28	0	28	0	7.0838	0	6.3482	0	5.31	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	29	0	29	0	6.9949	0	6.3624	0	5.34	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	30	0	30	0	6.9664	0	6.382	0	5.3	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	31	0	31	0	6.9629	0	6.3981	0	5.30	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	32	0	32	0	6.9435	0	6.4002	0	5.30	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	33	0	33	0	6.8718	0	6.416	0	5.31	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	34	0	34	0	6.8461	0	6.4268	0	5.31	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	35	0	35	0	6.8481	0	6.4372	0	5.33	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	36	0	36	0	6.8683	0	6.4525	0	5.37	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	37	0	37	0	6.8328	0	6.4603	0	5.39	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	38	0	38	0	6.7571	0	6.4712	0	5.40	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	39	0	39	0	6.705	0	6.4849	0	5.43	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	40	0	40	0	6.6805	0	6.4897	0	5.44	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	41	0	41	0	6.661	0	6.4935	0	5.43	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	42	0	42	0	6.6073	0	6.5033	0	5.48	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	43	0	43	0	6.5748	0	6.51	0	5.55	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	44	0	44	0	6.4937	0	6.5249	0	5.61	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	45	0	45	0	6.3437	0	6.5489	0	5.64	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	46	0	46	0	6.2273	0	6.5676	0	5.66	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	47	0	47	0	6.1913	0	6.5743	0	5.71	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	48	0	48	0	6.1546	0	6.5811	0	5.71	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	49	0	49	0	6.0796	0	6.5939	0	5.70	0
34AR	0448	*	2013	9	16	4	37	21.5015	59.8993	54	0	50	0	50	0	6.0518	0	6.6004	0	5.68	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	1	0	1	0	-0.0812	0	6.1988	0	9.00	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	2	0	2	0	-0.0758	0	6.1991	0	8.99	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	3	0	3	0	-0.0739	0	6.199	0	8.99	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	4	0	4	0	-0.0566	0	6.2001	0	8.98	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	5	0	5	0	-0.0506	0	6.2004	0	8.98	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	6	0	6	0	-0.0443	0	6.2008	0	8.98	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	7	0	7	0	-0.0476	0	6.2003	0	8.99	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	8	0	8	0	-0.066	0	6.1988	0	9.08	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	9	0	9	0	-0.0621	0	6.199	0	9.17	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	10	0	10	0	-0.0535	0	6.2	0	9.07	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	11	0	11	0	0.0686	0	6.2186	0	8.99	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	12	0	12	0	0.4334	0	6.2711	0	8.91	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	13	0	13	0	0.5275	0	6.2856	0	8.88	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	14	0	14	0	0.5479	0	6.287	0	8.88	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	15	0	15	0	0.6183	0	6.2976	0	8.96	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	16	0	16	0	0.6629	0	6.3025	0	8.93	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	17	0	17	0	0.6732	0	6.3073	0	8.83	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	18	0	18	0	0.902	0	6.3392	0	8.77	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	19	0	19	0	1.1962	0	6.3774	0	8.68	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	20	0	20	0	1.1776	0	6.3719	0	8.69	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	21	0	21	0	1.2495	0	6.3781	0	8.67	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	22	0	22	0	1.2758	0	6.3794	0	8.66	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	23	0	23	0	1.3309	0	6.385	0	8.65	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	24	0	24	0	1.3538	0	6.3868	0	8.65	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	25	0	25	0	1.3739	0	6.3879	0	8.64	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	26	0	26	0	1.3988	0	6.3896	0	8.64	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	27	0	27	0	1.4299	0	6.3916	0	8.62	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	28	0	28	0	1.4852	0	6.3958	0	8.59	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	29	0	29	0	1.5405	0	6.4013	0	8.57	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	30	0	30	0	1.5695	0	6.4044	0	8.55	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	31	0	31	0	1.5977	0	6.409	0	8.57	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	32	0	32	0	1.6002	0	6.4094	0	8.60	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	33	0	33	0	1.5722	0	6.4078	0	8.59	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	34	0	34	0	1.5886	0	6.4114	0	8.57	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	35	0	35	0	1.6539	0	6.4229	0	8.54	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	36	0	36	0	1.6906	0	6.4261	0	8.52	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	37	0	37	0	1.7032	0	6.4267	0	8.52	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	38	0	38	0	1.7107	0	6.4268	0	8.53	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	39	0	39	0	1.7247	0	6.4287	0	8.53	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	40	0	40	0	1.7343	0	6.434	0	8.52	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	41	0	41	0	1.7373	0	6.4361	0	8.53	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	42	0	42	0	1.7345	0	6.437	0	8.53	0
34AR	0032	*	2014	1	23	17	43	21.1467	60.2333	48	0	43	0	43	0	1.7338	0	6.4371	0	8.53	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	1	0	1	0	1.9219	0	5.9815	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	2	0	2	0	1.9224	0	5.9814	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	3	0	3	0	1.9234	0	5.9814	0	9.56	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	4	0	4	0	1.9195	0	5.9819	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	5	0	5	0	1.905	0	5.9831	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	6	0	6	0	1.9015	0	5.9837	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	7	0	7	0	1.9009	0	5.9843	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	8	0	8	0	1.9005	0	5.984	0	9.55	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	9	0	9	0	1.8974	0	5.9859	0	9.59	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	10	0	10	0	1.892	0	5.9882	0	9.66	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	11	0	11	0	1.8853	0	6.0012	0	9.73	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	12	0	12	0	1.8831	0	6.0152	0	9.76	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	13	0	13	0	1.8911	0	6.0273	0	9.75	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	14	0	14	0	1.8971	0	6.033	0	9.74	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	15	0	15	0	1.8976	0	6.0338	0	9.71	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	16	0	16	0	1.8969	0	6.0347	0	9.61	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	17	0	17	0	1.8922	0	6.0373	0	9.50	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	18	0	18	0	1.8438	0	6.0596	0	9.48	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	19	0	19	0	1.7541	0	6.0964	0	9.49	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	20	0	20	0	1.7367	0	6.1009	0	9.51	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	21	0	21	0	1.7342	0	6.1023	0	9.52	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	22	0	22	0	1.7301	0	6.1033	0	9.52	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	23	0	23	0	1.7316	0	6.1032	0	9.52	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	24	0	24	0	1.7297	0	6.1045	0	9.52	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	25	0	25	0	1.7277	0	6.1077	0	9.52	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	26	0	26	0	1.7264	0	6.111	0	9.51	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	27	0	27	0	1.7264	0	6.112	0	9.50	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	28	0	28	0	1.7258	0	6.1131	0	9.47	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	29	0	29	0	1.7096	0	6.1176	0	9.47	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	30	0	30	0	1.7002	0	6.1199	0	9.48	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	31	0	31	0	1.6965	0	6.1206	0	9.47	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	32	0	32	0	1.6929	0	6.1215	0	9.47	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	33	0	33	0	1.6852	0	6.125	0	9.46	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	34	0	34	0	1.6824	0	6.1273	0	9.45	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	35	0	35	0	1.6795	0	6.1299	0	9.45	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	36	0	36	0	1.6752	0	6.134	0	9.45	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	37	0	37	0	1.674	0	6.1357	0	9.45	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	38	0	38	0	1.6724	0	6.1365	0	9.44	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	39	0	39	0	1.67	0	6.1372	0	9.44	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	40	0	40	0	1.6685	0	6.1377	0	9.45	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	41	0	41	0	1.6681	0	6.1379	0	9.43	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	42	0	42	0	1.6641	0	6.139	0	9.41	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	43	0	43	0	1.6595	0	6.1411	0	9.42	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	44	0	44	0	1.656	0	6.1429	0	9.44	0
34AR	0191	*	2014	4	5	8	35	21.1467	60.2333	50	0	45	0	45	0	1.6554	0	6.1435	0	9.43	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	1	0	1	0	2.0132	0	6.0881	0	9.86	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	2	0	2	0	2.0115	0	6.0881	0	9.86	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	3	0	3	0	2.0115	0	6.0879	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	4	0	4	0	2.0121	0	6.0878	0	9.85	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	5	0	5	0	2.009	0	6.088	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	6	0	6	0	2.0045	0	6.0884	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	7	0	7	0	2.0005	0	6.0893	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	8	0	8	0	1.9927	0	6.0906	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	9	0	9	0	1.99	0	6.0912	0	9.84	0
34AR	0192	*	2014	4	5	13	58	21.2547	60.1830	30	0	10	0	10	0	1.9909	0	6.091	0	9.84	0
