Cruise	Station	Type	Year	Month	Day	Hour	Minute	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	QV:ODV:Bot Depth [m]	Secchi Depth [m]:METAVAR:FLOAT	QV:ODV:Secchi Depth [m]	Depth [m]	QV:ODV:Depth [m]	Pressure [dbar]	QV:ODV:Pressure [dbar]	Temperature [degC]	QV:ODV:Temperature [degC]	Practical Salinity [dmnless]	QV:ODV:Practical Salinity [dmnless]	Dissolved Oxygen [ml/l]	QV:ODV:Dissolved Oxygen [ml/l]	Phosphate Phosphorus (PO4-P) [umol/l]	QV:ODV:Phosphate Phosphorus (PO4-P) [umol/l]	Total Phosphorus (P) [umol/l]	QV:ODV:Total Phosphorus (P) [umol/l]	Silicate Silicon (SiO4-Si) [umol/l]	QV:ODV:Silicate Silicon (SiO4-Si) [umol/l]	Nitrate Nitrogen (NO3-N) [umol/l]	QV:ODV:Nitrate Nitrogen (NO3-N) [umol/l]	Nitrite Nitrogen (NO2-N) [umol/l]	QV:ODV:Nitrite Nitrogen (NO2-N) [umol/l]	Ammonium Nitrogen (NH4-N) [umol/l]	QV:ODV:Ammonium Nitrogen (NH4-N) [umol/l]	Total Nitrogen (N) [umol/l]	QV:ODV:Total Nitrogen (N) [umol/l]	Hydrogen Ion Concentration (pH) [pH]	QV:ODV:Hydrogen Ion Concentration (pH) [pH]	Alkalinity [mEq/l]	QV:ODV:Alkalinity [mEq/l]	Chlorophyll a [ug/l]	QV:ODV:Chlorophyll a [ug/l]
2699	0049	*	1923	4	16			12.75	55.87	34	0		1	0	0		1	4.2	0	19.70	0		1		1		1		1		1		1		1		1		1		1		1
2699	0049	*	1923	4	16			12.75	55.87	34	0		1	5	0		1	5.9	0	33.57	0		1		1		1		1		1		1		1		1		1		1		1
2699	0049	*	1923	4	16			12.75	55.87	34	0		1	10	0		1	5.9	0	33.98	0		1		1		1		1		1		1		1		1		1		1		1
2699	0049	*	1923	4	16			12.75	55.87	34	0		1	20	0		1	6.0	0	34.16	0		1		1		1		1		1		1		1		1		1		1		1
2699	0049	*	1923	4	16			12.75	55.87	34	0		1	34	0		1	6.0	0	34.29	0		1		1		1		1		1		1		1		1		1		1		1
2699	0057	*	1923	4	18			12.60	55.88	11	0		1	0	0		1	4.0	0	9.63	0		1		1		1		1		1		1		1		1		1		1		1
2699	0057	*	1923	4	18			12.60	55.88	11	0		1	11	0		1	5.5	0	31.64	0		1		1		1		1		1		1		1		1		1		1		1
2699	0106	*	1923	5	28			12.75	55.85	46	0		1	0	0		1	8.6	0	9.06	0	7.79	0		1		1		1		1		1		1		1	7.69	0		1		1
2699	0106	*	1923	5	28			12.75	55.85	46	0		1	5	0		1	8.6	0	9.09	0	7.80	0		1		1		1		1		1		1		1	7.69	0		1		1
2699	0106	*	1923	5	28			12.75	55.85	46	0		1	10	0		1	9.0	0	12.72	0	7.55	0		1		1		1		1		1		1		1	7.97	0		1		1
2699	0106	*	1923	5	28			12.75	55.85	46	0		1	20	0		1	6.8	0	32.70	0	5.96	0		1		1		1		1		1		1		1	7.66	0		1		1
2699	0106	*	1923	5	28			12.75	55.85	46	0		1	46	0		1	6.6	0	34.33	0	5.59	0		1		1		1		1		1		1		1	7.72	0		1		1
2699	0186	*	1923	6	24			12.75	55.858	45	0		1	0	0		1	12.5	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0186	*	1923	6	24			12.75	55.858	45	0		1	10	0		1	12.3	0	20.35	0	6.59	0		1		1		1		1		1		1		1	8.03	0		1		1
2699	0186	*	1923	6	24			12.75	55.858	45	0		1	15	0		1	11.1	0	23.91	0	6.11	0		1		1		1		1		1		1		1	8.01	0		1		1
2699	0186	*	1923	6	24			12.75	55.858	45	0		1	22	0		1	7.6	0	31.60	0	5.22	0		1		1		1		1		1		1		1	7.87	0		1		1
2699	0186	*	1923	6	24			12.75	55.858	45	0		1	31	0		1	7.3	0	33.49	0	5.18	0		1		1		1		1		1		1		1	7.98	0		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	0	0		1	6.0	0	8.35	0		1		1		1		1		1		1		1		1		1		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	10	0		1	5.50	0	8.73	0		1		1		1		1		1		1		1		1		1		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	12	0		1	5.42	0	25.46	0		1		1		1		1		1		1		1		1		1		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	15	0		1	5.59	0	30.48	0		1		1		1		1		1		1		1		1		1		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	20	0		1	5.60	0	32.27	0		1		1		1		1		1		1		1		1		1		1		1
2699	0007	*	1925	4	14			12.75	55.85	35	0		1	34	0		1	5.61	0	33.26	0		1		1		1		1		1		1		1		1		1		1		1
2699	0048	*	1925	4	21			12.70	55.95	27	0		1	0	0		1	6.65	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0048	*	1925	4	21			12.70	55.95	27	0		1	10	0		1	6.16	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0048	*	1925	4	21			12.70	55.95	27	0		1	12	0		1	6.06	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0048	*	1925	4	21			12.70	55.95	27	0		1	15	0		1	5.89	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0048	*	1925	4	21			12.70	55.95	27	0		1	26	0		1	6.36	0		1		1		1		1		1		1		1		1		1		1		1		1
2699	0197	*	1925	10	2			12.75	55.85	31	0		1	0	0		1	13.17	0	9.81	0		1		1		1		1		1		1		1		1		1		1		1
2699	0197	*	1925	10	2			12.75	55.85	31	0		1	5	0		1	13.38	0	9.81	0		1		1		1		1		1		1		1		1		1		1		1
2699	0197	*	1925	10	2			12.75	55.85	31	0		1	10	0		1	13.50	0	24.85	0		1		1		1		1		1		1		1		1		1		1		1
2699	0197	*	1925	10	2			12.75	55.85	31	0		1	30	0		1	11.78	0	32.20	0		1		1		1		1		1		1		1		1		1		1		1
2699	0227	*	1925	10	7			12.60	55.93	14	0		1	0	0		1	12.50	0	20.91	0		1		1		1		1		1		1		1		1		1		1		1
2699	0227	*	1925	10	7			12.60	55.93	14	0		1	5	0		1	12.48	0	21.11	0		1		1		1		1		1		1		1		1		1		1		1
2699	0227	*	1925	10	7			12.60	55.93	14	0		1	10	0		1	12.52	0	21.15	0		1		1		1		1		1		1		1		1		1		1		1
2699	0227	*	1925	10	7			12.60	55.93	14	0		1	13	0		1	12.71	0	23.26	0		1		1		1		1		1		1		1		1		1		1		1
2699	0228	*	1925	10	7			12.70	55.95	28	0		1	0	0		1	12.50	0	19.83	0		1		1		1		1		1		1		1		1		1		1		1
2699	0228	*	1925	10	7			12.70	55.95	28	0		1	5	0		1	12.48	0	19.83	0		1		1		1		1		1		1		1		1		1		1		1
2699	0228	*	1925	10	7			12.70	55.95	28	0		1	10	0		1	12.50	0	20.26	0		1		1		1		1		1		1		1		1		1		1		1
2699	0228	*	1925	10	7			12.70	55.95	28	0		1	20	0		1	12.56	0	20.84	0		1		1		1		1		1		1		1		1		1		1		1
2699	0228	*	1925	10	7			12.70	55.95	28	0		1	27	0		1	12.56	0	20.91	0		1		1		1		1		1		1		1		1		1		1		1
2699	0230	*	1925	10	7			12.62	55.85	10	0		1	0	0		1	12.50	0	21.35	0		1		1		1		1		1		1		1		1		1		1		1
2699	0230	*	1925	10	7			12.62	55.85	10	0		1	5	0		1	12.49	0	21.40	0		1		1		1		1		1		1		1		1		1		1		1
2699	0230	*	1925	10	7			12.62	55.85	10	0		1	9	0		1	12.51	0	21.42	0		1		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	0	0		1	6.41	0	7.90	0		1		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	10	0		1	6.20	0	7.97	0		1		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	12	0		1	6.13	0	8.22	0	7.15	0		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	15	0		1	5.63	0	27.38	0	7.19	0		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	20	0		1	5.23	0	33.19	0	5.21	0		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	30	0		1	5.36	0	33.71	0		1		1		1		1		1		1		1		1		1		1		1
2699	0001	*	1926	4	27			12.75	55.858	40	0		1	39	0		1	5.41	0	33.82	0	4.74	0		1		1		1		1		1		1		1		1		1		1
2699	0016	*	1927	4	4			12.75	55.85	48	0		1	0	0		1	4.50	0	8.46	0		1		1		1		1		1		1		1		1		1		1		1
2699	0016	*	1927	4	4			12.75	55.85	48	0		1	48	0		1	4.90	0	33.04	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0107	*	1928	10	8			12.72	55.87	17	0		1	0	0		1	11.6	0	10.54	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0107	*	1928	10	8			12.72	55.87	17	0		1	12	0		1	12.4	0	23.62	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0107	*	1928	10	8			12.72	55.87	17	0		1	16	0		1	11.3	0	31.04	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0108	*	1928	10	8			12.75	55.90	29	0		1	0	0		1	11.9	0	10.35	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0108	*	1928	10	8			12.75	55.90	29	0		1	10	0		1	12.4	0	18.06	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0108	*	1928	10	8			12.75	55.90	29	0		1	20	0		1	11.4	0	31.42	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0108	*	1928	10	8			12.75	55.90	29	0		1	28	0		1	11.1	0	31.83	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0109	*	1928	10	8			12.67	55.95	20	0		1	0	0		1	12.0	0	12.09	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0109	*	1928	10	8			12.67	55.95	20	0		1	12	0		1	11.4	0	17.88	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0109	*	1928	10	8			12.67	55.95	20	0		1	19	0		1	11.5	0	31.31	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0042	*	1930	10	31			12.70	55.95	32	0		1	0	0		1	10.0	0	21.04	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0042	*	1930	10	31			12.70	55.95	32	0		1	10	0		1	10.20	0	21.55	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0042	*	1930	10	31			12.70	55.95	32	0		1	15	0		1	11.39	0	31.20	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0042	*	1930	10	31			12.70	55.95	32	0		1	20	0		1	11.40	0	33.15	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0042	*	1930	10	31			12.70	55.95	32	0		1	30	0		1	11.48	0	33.28	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0043	*	1930	10	31			12.75	55.87	29	0		1	0	0		1	10.1	0	20.77	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0043	*	1930	10	31			12.75	55.87	29	0		1	10	0		1	11.12	0	28.62	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0043	*	1930	10	31			12.75	55.87	29	0		1	15	0		1	11.40	0	31.53	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0043	*	1930	10	31			12.75	55.87	29	0		1	20	0		1	11.41	0	32.74	0		1		1		1		1		1		1		1		1		1		1		1
26DA	0043	*	1930	10	31			12.75	55.87	29	0		1	29	0		1	11.37	0	33.08	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0007	*	1930	4	8			12.65	55.88	15	0		1	0	0		1	3.8	0	8.03	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0007	*	1930	4	8			12.65	55.88	15	0		1	10	0		1	4.5	0	26.18	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0007	*	1930	4	8			12.65	55.88	15	0		1	14	0		1	5.6	0	30.75	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0027	*	1931	5	13			12.65	55.88	17	0		1	0	0		1	7.4	0	8.17	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0027	*	1931	5	13			12.65	55.88	17	0		1	5	0		1	8.0	0	7.86	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0027	*	1931	5	13			12.65	55.88	17	0		1	10	0		1	5.9	0	22.39	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0027	*	1931	5	13			12.65	55.88	17	0		1	13	0		1	5.4	0	24.07	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0027	*	1931	5	13			12.65	55.88	17	0		1	16	0		1	4.7	0	30.41	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0098	*	1931	10	16			12.72	55.87	15	0		1	0	0		1	10.8	0	15.91	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0098	*	1931	10	16			12.72	55.87	15	0		1	5	0		1	10.8	0	17.02	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0098	*	1931	10	16			12.72	55.87	15	0		1	10	0		1	11.2	0	20.01	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0098	*	1931	10	16			12.72	55.87	15	0		1	14	0		1	11.2	0	22.14	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	0	0		1	10.8	0	15.72	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	5	0		1	10.9	0	18.42	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	10	0		1	11.1	0	19.79	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	15	0		1	11.0	0	21.85	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	25	0		1	9.3	0	31.87	0		1		1		1		1		1		1		1		1		1		1		1
26JS	0099	*	1931	10	16			12.73	55.92	39	0		1	38	0		1	8.9	0	32.50	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1932	4	15			12.73	55.90		1		1	0	0		1	4.6	0	9.67	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1932	4	15			12.73	55.90		1		1	10	0		1	5.0	0	16.83	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1932	4	15			12.73	55.90		1		1	15	0		1	4.9	0	19.69	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1932	4	15			12.73	55.90		1		1	20	0		1	5.6	0	31.55	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1932	4	15			12.73	55.90		1		1	33	0		1	6.0	0	33.46	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0060	*	1932	10	6			12.70	55.88		1		1	0	0		1	12.1	0	10.21	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0060	*	1932	10	6			12.70	55.88		1		1	10	0		1	12.0	0	10.21	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0116	*	1932	10	23			12.63	55.92		1		1	0	0		1	10.39	0	19.26	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0116	*	1932	10	23			12.63	55.92		1		1	10	0		1	10.47	0	20.85	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0116	*	1932	10	23			12.63	55.92		1		1	20	0		1	10.88	0	30.30	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0116	*	1932	10	23			12.63	55.92		1		1	27	0		1	10.82	0	32.05	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0119	*	1932	10	24			12.70	55.87		1		1	0	0		1	10.4	0	19.92	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0119	*	1932	10	24			12.70	55.87		1		1	14	0		1	10.45	0		1		1		1		1		1		1		1		1		1		1		1		1
26BI	0015	*	1933	4	27			12.63	55.93	20	0		1	0	0		1	5.8	0	8.55	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0015	*	1933	4	27			12.63	55.93	20	0		1	10	0		1	5.6	0	9.49	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0015	*	1933	4	27			12.63	55.93	20	0		1	15	0		1	5.3	0	20.28	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0015	*	1933	4	27			12.63	55.93	20	0		1	19	0		1	5.2	0	30.91	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0016	*	1933	4	27			12.73	55.90	31	0		1	0	0		1	6.0	0	7.98	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0016	*	1933	4	27			12.73	55.90	31	0		1	10	0		1	5.7	0	8.39	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0016	*	1933	4	27			12.73	55.90	31	0		1	15	0		1	5.3	0	19.51	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0016	*	1933	4	27			12.73	55.90	31	0		1	20	0		1	5.1	0	30.86	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0016	*	1933	4	27			12.73	55.90	31	0		1	30	0		1	5.2	0	32.62	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0059	*	1933	9	24			12.73	55.87	38	0		1	0	0		1	14.4	0	8.95	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0059	*	1933	9	24			12.73	55.87	38	0		1	10	0		1	16.2	0	22.23	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0059	*	1933	9	24			12.73	55.87	38	0		1	15	0		1	15.1	0	28.93	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0059	*	1933	9	24			12.73	55.87	38	0		1	20	0		1	13.8	0	30.52	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0059	*	1933	9	24			12.73	55.87	38	0		1	38	0		1	13.6	0	31.33	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0001	*	1934	4	7			12.73	55.92	25	0		1	0	0		1	4.60	0	7.54	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0001	*	1934	4	7			12.73	55.92	25	0		1	10	0		1	4.54	0	7.83	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0001	*	1934	4	7			12.73	55.92	25	0		1	15	0		1	4.32	0	28.53	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0001	*	1934	4	7			12.73	55.92	25	0		1	24	0		1	4.70	0	32.03	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0064	*	1934	10	11			12.63	55.87	11	0		1	0	0		1	12.3	0	23.31	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0064	*	1934	10	11			12.63	55.87	11	0		1	11	0		1	12.4	0	26.01	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0065	*	1934	10	11			12.60	55.92	16	0		1	0	0		1	13.50	0	20.57	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0065	*	1934	10	11			12.60	55.92	16	0		1	10	0		1	13.4	0	20.62	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0065	*	1934	10	11			12.60	55.92	16	0		1	16	0		1	12.8	0	24.88	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1934	10	12			12.73	55.90	25	0		1	0	0		1	13.8	0	20.95	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1934	10	12			12.73	55.90	25	0		1	10	0		1	13.4	0	21.62	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1935	4	29			12.68	55.95	26	0		1	0	0		1	8.10	0	8.39	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1935	4	29			12.68	55.95	26	0		1	2	0		1	8.02	0	8.49	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1935	4	29			12.68	55.95	26	0		1	10	0		1	7.5	0	16.18	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1935	4	29			12.68	55.95	26	0		1	15	0		1	5.6	0	25.28	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0066	*	1935	4	29			12.68	55.95	26	0		1	26	0		1	5.19	0	33.57	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0071	*	1935	5	1			12.75	55.85	29	0		1	2	0		1	7.28	0	8.20	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0071	*	1935	5	1			12.75	55.85	29	0		1	10	0		1	6.13	0	14.34	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0071	*	1935	5	1			12.75	55.85	29	0		1	15	0		1	5.60	0	24.67	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0071	*	1935	5	1			12.75	55.85	29	0		1	20	0		1	5.20	0	33.42	0	5.60	0		1		1		1		1		1		1		1		1		1		1
26BI	0071	*	1935	5	1			12.75	55.85	29	0		1	29	0		1	5.19	0	33.44	0	5.55	0		1		1		1		1		1		1		1		1		1		1
26BI	0046	*	1936	4	22			12.70	55.95	28	0		1	2	0		1	4.81	0		1		1		1		1		1		1		1		1		1		1		1		1
26BI	0046	*	1936	4	22			12.70	55.95	28	0		1	10	0		1	4.60	0		1		1		1		1		1		1		1		1		1		1		1		1
26BI	0046	*	1936	4	22			12.70	55.95	28	0		1	15	0		1	5.13	0	31.46	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0046	*	1936	4	22			12.70	55.95	28	0		1	20	0		1	5.29	0	32.88	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0046	*	1936	4	22			12.70	55.95	28	0		1	28	0		1	5.40	0	32.98	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0110	*	1936	10	16			12.65	55.87	16	0		1	2	0		1	11.21	0	22.08	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0110	*	1936	10	16			12.65	55.87	16	0		1	10	0		1	12.29	0	25.82	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0110	*	1936	10	16			12.65	55.87	16	0		1	17	0		1	13.34	0	29.90	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1937	4	17			12.73	55.90	36	0		1	6	0		1	4.62	0	8.46	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1937	4	17			12.73	55.90	36	0		1	8	0		1	4.91	0	24.07	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1937	4	17			12.73	55.90	36	0		1	10	0		1	4.70	0	31.04	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1937	4	17			12.73	55.90	36	0		1	15	0		1	5.36	0	33.46	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1937	4	17			12.73	55.90	36	0		1	36	0		1	5.67	0	33.96	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0138	*	1937	10	23			12.77	55.85	30	0		1	0	0		1	11.82	0	9.80	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0138	*	1937	10	23			12.77	55.85	30	0		1	10	0		1	11.71	0	12.52	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0138	*	1937	10	23			12.77	55.85	30	0		1	15	0		1	12.02	0	28.17	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0138	*	1937	10	23			12.77	55.85	30	0		1	25	0		1	11.26	0	31.27	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0138	*	1937	10	23			12.77	55.85	30	0		1	30	0		1	10.97	0	31.74	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0139	*	1937	10	23			12.70	55.93	29	0		1	2	0		1	11.50	0	13.75	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0139	*	1937	10	23			12.70	55.93	29	0		1	10	0		1	11.50	0	14.31	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0139	*	1937	10	23			12.70	55.93	29	0		1	20	0		1	11.26	0	31.36	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0139	*	1937	10	23			12.70	55.93	29	0		1	29	0		1	10.00	0	32.23	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0117	*	1938	10	7			12.68	55.95		1		1	0	0		1	13.23	0	15.97	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0117	*	1938	10	7			12.68	55.95		1		1	20	0		1	11.4	0	32.63	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0117	*	1938	10	7			12.68	55.95		1		1	38	0		1	11.3	0	32.84	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0003	*	1939	4	17			12.75	55.85	20	0		1	0	0		1	6.19	0	18.03	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0003	*	1939	4	17			12.75	55.85	20	0		1	10	0		1	5.40	0	27.41	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0003	*	1939	4	17			12.75	55.85	20	0		1	18	0		1	5.13	0	32.73	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0027	*	1950	3	7			12.67	55.95	28	0		1	0	0		1	2.24	0	21.79	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0027	*	1950	3	7			12.67	55.95	28	0		1	15	0		1	3.82	0	27.21	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0027	*	1950	3	7			12.67	55.95	28	0		1	20	0		1	6.04	0	33.78	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0027	*	1950	3	7			12.67	55.95	28	0		1	27	0		1	6.10	0	33.90	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1950	3	7			12.73	55.87	19	0		1	0	0		1	2.60	0	21.74	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1950	3	7			12.73	55.87	19	0		1	10	0		1	2.58	0	22.30	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0028	*	1950	3	7			12.73	55.87	19	0		1	18	0		1	5.78	0	33.20	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0050	*	1950	4	25			12.67	55.95	27	0		1	0	0		1	6.62	0	9.48	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0050	*	1950	4	25			12.67	55.95	27	0		1	10	0		1	6.60	0	9.79	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0050	*	1950	4	25			12.67	55.95	27	0		1	20	0		1	5.30	0	33.32	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0050	*	1950	4	25			12.67	55.95	27	0		1	26	0		1	5.22	0	33.59	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1953	4	19			12.70	55.87	16	0		1	0	0		1	6.35	0	8.53	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1953	4	19			12.70	55.87	16	0		1	5	0		1	6.35	0	8.53	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1953	4	19			12.70	55.87	16	0		1	10	0		1	5.84	0	11.28	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0037	*	1953	4	19			12.70	55.87	16	0		1	15	0		1	5.08	0	23.46	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0030	*	1955	5	12			12.65	55.93	34	0		1	0	0		1	7.45	0	18.17	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0030	*	1955	5	12			12.65	55.93	34	0		1	10	0		1	7.20	0	19.52	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0030	*	1955	5	12			12.65	55.93	34	0		1	20	0		1	5.20	0	33.35	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0030	*	1955	5	12			12.65	55.93	34	0		1	32	0		1	5.18	0	33.66	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0068	*	1956	6	16			12.690	55.940	26	0		1	0	0		1	14.15	0	11.56	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0068	*	1956	6	16			12.690	55.940	26	0		1	10	0		1	13.90	0	14.81	0		1		1		1		1		1		1		1		1		1		1		1
26BI	0068	*	1956	6	16			12.690	55.940	26	0		1	12	0		1	13.40	0	16.60	0		1		1		1		1		1		1		1		1		1		1		1
