server_id,id,Latitude,Longitude,ObsDate,ObsTime,Ship,ObsDep,TEMP,qTEMP,SALIN,qSALIN,TOTOXY,qTOTOXY,PO4P,qPO4P,TOTP,qTOTP,SIO4,qSIO4,NO3N,qNO3N,NO2N,qNO2N,NO23N,qNO23N,NH4N,qNH4N,TOTN,qTOTN,CHL,qCHL
integer,integer,float,float,timestamp,varchar(8),varchar(25),float,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer,float,integer
    1,200603011,   55.721,   11.822,"2006-08-29","09:15:00","Unknown_(Denmark)",   1.0,  0.00, 0,  0.00, 0,  6.22, 1,  0.39, 1,  1.45, 1,  1.07, 1,  0.00, 0,  0.00, 0,  0.50, 1,  2.00, 1, 38.07, 1, 12.10, 1
    1,200603011,   55.721,   11.822,"2006-08-29","09:15:00","Unknown_(Denmark)",   7.0,  0.00, 0,  0.00, 0,  6.02, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   0.2, 18.17, 1, 21.06, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   0.4, 18.18, 1, 21.06, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   0.6, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   0.8, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   1.0, 18.18, 1, 21.06, 1,  5.57, 1,  0.42, 1,  0.90, 1,  0.82, 1,  0.00, 0,  0.00, 0,  0.11, 5,  0.56, 1, 15.71, 1,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   1.2, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   1.4, 18.18, 1, 21.06, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   1.6, 18.20, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   1.8, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   2.0, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   2.2, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   2.6, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   2.8, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   3.0, 18.20, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   3.2, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   3.4, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   3.6, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   3.8, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   4.0, 18.18, 1, 21.05, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   4.2, 18.17, 1, 21.06, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   4.4, 18.17, 1, 21.06, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   4.6, 18.17, 1, 21.06, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   4.8, 18.16, 1, 21.07, 1,  5.57, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   5.0, 18.15, 1, 21.12, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   5.2, 18.15, 1, 21.18, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   5.4, 18.18, 1, 21.28, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   5.6, 18.18, 1, 21.33, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   5.8, 18.16, 1, 21.38, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   6.0, 18.14, 1, 21.43, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   6.2, 18.10, 1, 21.47, 1,  5.50, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   6.4, 18.03, 1, 22.63, 1,  5.44, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   6.6, 17.86, 1, 26.33, 1,  5.18, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   6.8, 17.22, 1, 26.09, 1,  4.26, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   7.0, 16.74, 1, 26.74, 1,  3.93, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   7.2, 15.88, 1, 27.87, 1,  3.47, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   7.4, 15.47, 1, 28.16, 1,  3.08, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   7.6, 15.40, 1, 28.27, 1,  3.01, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   7.8, 15.38, 1, 28.26, 1,  3.01, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   8.0, 15.37, 1, 28.27, 1,  2.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   8.2, 15.38, 1, 28.26, 1,  2.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   8.4, 15.34, 1, 28.30, 1,  2.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   8.6, 15.33, 1, 28.32, 1,  2.82, 1,  1.32, 1,  1.84, 1, 20.00, 1,  0.00, 0,  0.00, 0,  0.11, 5,  1.00, 1, 12.86, 1,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   8.8, 15.33, 1, 28.32, 1,  2.82, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   9.0, 15.33, 1, 28.32, 1,  2.82, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200605801,   56.610,   10.443,"2006-08-29","09:17:00","Unknown_(Denmark)",   9.2, 15.33, 1, 28.31, 1,  2.75, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   0.4, 18.57, 1, 17.22, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   0.6, 18.58, 1, 17.22, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   0.8, 18.55, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   1.0, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   1.2, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   1.4, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   1.6, 18.57, 1, 17.25, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   1.8, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   2.0, 18.57, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   2.2, 18.57, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   2.4, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   2.6, 18.55, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   2.8, 18.57, 1, 17.26, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   3.0, 18.56, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   3.2, 18.57, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   3.4, 18.56, 1, 17.25, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   3.6, 18.58, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   3.8, 18.57, 1, 17.26, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   4.0, 18.56, 1, 17.27, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   4.2, 18.58, 1, 17.26, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   4.4, 18.56, 1, 17.27, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   4.6, 18.56, 1, 17.26, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   4.8, 18.59, 1, 17.27, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   5.0, 18.59, 1, 17.27, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   5.2, 18.57, 1, 17.28, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   5.4, 18.58, 1, 17.27, 1,  5.95, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   5.6, 18.58, 1, 17.27, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   5.8, 18.58, 1, 17.27, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   6.0, 18.58, 1, 17.27, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   6.2, 18.58, 1, 17.31, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   6.4, 18.58, 1, 17.31, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   6.6, 18.58, 1, 17.30, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   6.8, 18.58, 1, 17.31, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   7.0, 18.59, 1, 17.28, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   7.2, 18.59, 1, 17.30, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   7.4, 18.59, 1, 17.31, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   7.6, 18.59, 1, 17.33, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   7.8, 18.60, 1, 17.33, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   8.0, 18.60, 1, 17.38, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   8.2, 18.62, 1, 17.38, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   8.4, 18.66, 1, 17.36, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   8.6, 18.99, 1, 18.05, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   8.8, 18.95, 1, 18.00, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   9.0, 18.98, 1, 18.01, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   9.2, 19.02, 1, 18.05, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   9.4, 19.01, 1, 18.08, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   9.6, 18.91, 1, 18.07, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
    1,200606001,   56.073,   12.055,"2006-08-30","08:28:00","Unknown_(Denmark)",   9.8, 18.88, 1, 18.18, 1,  5.88, 1,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0,  0.00, 0
